id,candidato,criado em,texto,sentimento
7533,Lula,Thu Aug 25 23:59:13 +0000 2022,"hoje na oração antes de dormir vou pedir pra um dia eu poder dar um abraço em lula

#LulaNoJN",1
7534,Lula,Thu Aug 25 23:59:13 +0000 2022,Eu to amando ver o review da galera do tt da entrevista do lula #LulaNoJN,
7535,Lula,Thu Aug 25 23:59:13 +0000 2022,Dilma foi injustiçada . Sofreu um golpe . #LulaNoJN https://t.co/H0YVGTreWg,
7536,Lula,Thu Aug 25 23:59:13 +0000 2022,"Com Mandela, Lula aprendeu uma importante lição sobre como ser um estadista: não é sobre governar, é sobre cuidar d… https://t.co/H7ZXG0fGhv",
7537,Lula,Thu Aug 25 23:59:13 +0000 2022,NÃO VOTE COM RANCOR! Chamou pra votar certo nas eleições pro congresso! #LulaNoJN,
7538,Lula,Thu Aug 25 23:59:13 +0000 2022,Eu amo que o Lula que está direcionando o debate. Rei comunicador faz assim. E ainda humilhou o outro diversas vezes #LulaNoJN,
7539,Lula,Thu Aug 25 23:59:13 +0000 2022,"Orçamento secreto não era pauta para a sabatina com o 🤡?
#LulaNoJN",
7540,Lula,Thu Aug 25 23:59:13 +0000 2022,"""BOLSONARO É UM BOBO DA CORTE"" KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK a realidade na cara #LulaPresidente #LulaNoJN",
7541,Lula,Thu Aug 25 23:59:13 +0000 2022,"O Bonner até bebeu água hoje.
#LulaNoJN https://t.co/jC3tkG0yuc",
7542,Lula,Thu Aug 25 23:59:13 +0000 2022,""" O pai da on "" 😜🌟#LulaNoJN",
7543,Lula,Thu Aug 25 23:59:13 +0000 2022,"#LulaNoJN "" o congresso nacional é o resultado das sua consciência política no dia da eleição""
Ele deu o recado. Nã… https://t.co/OCorL0Wx73",
7544,Lula,Thu Aug 25 23:59:13 +0000 2022,Lula acabou de promover a tchutchuca do centrão pra bobo da corte 😂#LulaNoJN,
7545,Lula,Thu Aug 25 23:59:13 +0000 2022,@pavarini @LulaOficial é craque na comunicação! #LulaNoJN,
7546,Lula,Thu Aug 25 23:59:13 +0000 2022,@abocadelobo #LulaNoJN quebrando tudo  no Projac,
7547,Lula,Thu Aug 25 23:59:13 +0000 2022,"“Bolsonaro é o bobo da corte”, Lula. 
#JN #LulaNoJN",
7548,Lula,Thu Aug 25 23:59:13 +0000 2022,@pastorhenriquev #tchutchucaDoCentrao tá chorando agora 😂 #LulaNoJN para o Brasil ser feliz de novo. #LulaNo1ºTurno,
7549,Lula,Thu Aug 25 23:59:13 +0000 2022,"Na cara não painho, não estraga o velório #LulaNoJN",
7550,Lula,Thu Aug 25 23:59:13 +0000 2022,"Bozo é o BOBO DA CORTE

#LulaNoJN",
7551,Lula,Thu Aug 25 23:59:13 +0000 2022,Pergunta 💩 da Renata sobre negociatas com o centrão @realwbonner #LulaNoJN,
7552,Lula,Thu Aug 25 23:59:13 +0000 2022,"Lula é tão anti-corrupção que fez acordos com Geddel esse ano na Bahia.

Pelo amor de Deus ex-presidente, tenha caráter! #LulaNoJN",
7553,Lula,Thu Aug 25 23:59:12 +0000 2022,"Sim! O Bolsonaro É UM BOBO DA CORTE! 
#LulaNoJN #JN #JornalNacional",
7554,Lula,Thu Aug 25 23:59:12 +0000 2022,"@LulaOficial meu amor vou mandar um própolis do mercado central de BH pra vc, beija meu lindo 😘😘 #LulaNoJN",
7555,Lula,Thu Aug 25 23:59:12 +0000 2022,"""O  Bolsonaro não manda nada... Quem manda no Congresso é o Lyra... Bolsonaro é um bobo da corte."" #LulaNoJN .",
7556,Lula,Thu Aug 25 23:59:12 +0000 2022,"Eu achando graça de Lula dizendo que vai resolver as coisas kkkkkkkkkk

#LulaNoJN",
7557,Lula,Thu Aug 25 23:59:12 +0000 2022,"A oratória de milhões, temos! #LulaNoJN",
7558,Lula,Thu Aug 25 23:59:12 +0000 2022,"""Isso é um escárnio, isso não é democracia!""

Isso é a fala se um estadista! O JN não tem dignidade para receber um… https://t.co/6cpYfggwpR",
7559,Lula,Thu Aug 25 23:59:12 +0000 2022,"Total

VERSIONS OF ME DELUXE
#LulaNoJN 
 #LulanoJornalNacional
Selena Calm Down
Lulinha 
Luiz Inácio Lula da Silva… https://t.co/VXhlfZBHbl",
7560,Lula,Thu Aug 25 23:59:12 +0000 2022,"Alguém leva uma quentinha pra Bonner e Renata lá no Jardim Botânico.
Eles não podem dormir sem jantar hoje.😭
#LulaNoJN",
7561,Lula,Thu Aug 25 23:59:12 +0000 2022,"Papai Lulinha colocando no rabo de Bozo com areia e sem cuspe
#LulaNoJN",
7562,Lula,Thu Aug 25 23:59:12 +0000 2022,"Estou surpreso na moral
#LulaNoJN https://t.co/Lg7n4t5uei",
7563,Lula,Thu Aug 25 23:59:12 +0000 2022,"O Lula chamando o indomável de bobo da corte 🗣🗣🗣🗣
#LulaNoJN",
7564,Lula,Thu Aug 25 23:59:12 +0000 2022,"quando você for votar coloque esperança, coloque otimismo, não coloque rancor #LulaNoJN",1
7565,Lula,Thu Aug 25 23:59:12 +0000 2022,"""BOBO DA CORTE"" PUTA QUE PARIUUUUUU #LulaNoJN",
7566,Lula,Thu Aug 25 23:59:12 +0000 2022,Naro BOBO DA CORTE 🤣🤣🤣🤣 #LulaNoJN https://t.co/8KBV2wyM6O,
7567,Lula,Thu Aug 25 23:59:12 +0000 2022,Bolsonaro bobo da corte #LulaNoJN,
7568,Lula,Thu Aug 25 23:59:12 +0000 2022,"Lula diz que bolsonarista não manda mais em nada, que é um bobo da corte e - não sei como rsrs - faz um gancho com… https://t.co/fZ7NlRFU9K",
7569,Lula,Thu Aug 25 23:59:12 +0000 2022,"A Renata só falta dar um beijo no Lula #LulaNoJN, nem a mulher do Lula trata ele tão bem assim. #LADRAONOJN",
7570,Lula,Thu Aug 25 23:59:12 +0000 2022,Eita vontade dar um xero no Lula! ❤️ #LulaNoJN #LulanoJornalNacional,
7571,Lula,Thu Aug 25 23:59:12 +0000 2022,Fui assistir a entrevista do Lula e minha TV sumiu da parede #LulaNoJN https://t.co/2N6k5yFSDr,
7572,Lula,Thu Aug 25 23:59:12 +0000 2022,"BOBO DA CORTE

#LulaNoJN",
7573,Lula,Thu Aug 25 23:59:12 +0000 2022,Bobo da corte kkkkkkkkkk #LulaNoJN,
7574,Lula,Thu Aug 25 23:59:12 +0000 2022,"""Eu quero que vc me cobre"" ESSE EH MEU HOMEMMMMM 😃🤩 #LulaNoJN",
7575,Lula,Thu Aug 25 23:59:12 +0000 2022,O Lula falando com a Renata sobre o processo de corrupção e sobre o mensalão. #LulaNoJN  #EntrevistaJN https://t.co/aLEhjWJHmc,
7576,Lula,Thu Aug 25 23:59:12 +0000 2022,@Franciely_lusto #LulaNoJN  só respeito,
7577,Lula,Thu Aug 25 23:59:12 +0000 2022,Lulinha neles! #LulaNoJN #LulanoJornalNacional https://t.co/FA6GL1kLYz,
7578,Lula,Thu Aug 25 23:59:12 +0000 2022,Bolsonaro bobo da corte #LulaNoJN #luladay #LulaNo1ºTurno https://t.co/rZn7NRgDGC,
7579,Lula,Thu Aug 25 23:59:12 +0000 2022,"Bonner e Renata podem ficar até amanhã tentando dobrar o Lula que não vão conseguir.
O cara é liso demais, recebe u… https://t.co/Tvlt3KxEG3",
7580,Lula,Thu Aug 25 23:59:12 +0000 2022,"Os bolsominions não deve tá entendendo esse diálogo entre pessoas inteligentes e com oratório.

Kkkkkkk 
#LulaNoJN https://t.co/N33C8boRoj",
7581,Lula,Thu Aug 25 23:59:12 +0000 2022,"@fabiofaria “Tu vens, tu vens…eu já escuto os teus sinais…” #LulaNoJN",
7582,Lula,Thu Aug 25 23:59:12 +0000 2022,"#LulaNoJN

❝O Bolsonaro parece o Bobo da Corte❞

― Lula Inácio https://t.co/F4jMtiPzWn",0
7583,Lula,Thu Aug 25 23:59:12 +0000 2022,"B de Bolsonaro não B de bobo da côrte 
Kkkkkkkkkkkkkkk
#LulaNoJN",
7584,Lula,Thu Aug 25 23:59:12 +0000 2022,Lulaaaaaa maravilhosooooo #LulaNoJN,
7585,Lula,Thu Aug 25 23:59:12 +0000 2022,“o Bolsonaro parece o bobo da corte”amo KKKKKKKKKKKKKKKK #LulaNoJN,
7586,Lula,Thu Aug 25 23:59:12 +0000 2022,"""O Bolsonaro parece o bobo da corte"" KKKKKK VEY, Esse Lulinha Aiai #LulaNoJN",
7587,Lula,Thu Aug 25 23:59:12 +0000 2022,"@LulaOficial VOCÊ É O BRABO, SEM MAIS #LulaNoJN",1
7588,Lula,Thu Aug 25 23:59:12 +0000 2022,"Vocês podem odiar o Lula, mas uma coisa vocês não podem negar, o homem tem uma argumentação incrível, responde tudo… https://t.co/VOu0FXY6gc",1
7589,Lula,Thu Aug 25 23:59:12 +0000 2022,Lula chamando o bolstonaro de bobo da corte kkkk #LulaNoJN,
7590,Lula,Thu Aug 25 23:59:12 +0000 2022,lulinha O MELHOR DE TODOS #LulaNoJN,1
7591,Lula,Thu Aug 25 23:59:12 +0000 2022,"Tuuuuuuuuuuumara que aprenda mesmo, Lula #LulaNoJN",
7592,Lula,Thu Aug 25 23:59:12 +0000 2022,Faz um ❤ grandão! #LulaNoJN,
7593,Lula,Thu Aug 25 23:59:12 +0000 2022,É PRIMEIRO TURNO #LulaNoJN,
7594,Lula,Thu Aug 25 23:59:12 +0000 2022,"Lula manda o papo reto: Bolsonaro não manda nada! Parece o bobo da corte!
#LulaNoJN 
#LulanoJornalNacional",
7595,Lula,Thu Aug 25 23:59:11 +0000 2022,"Jair não manda nada.

Vai ter meme com isso eheheheh

#LulaNoJN",
7596,Lula,Thu Aug 25 23:59:11 +0000 2022,"O lulinha macetando o tchutchuca de centrão é meu maior entretenimento 
#LulaNoJN https://t.co/nTAFmyCHf6",
7597,Lula,Thu Aug 25 23:59:11 +0000 2022,Não coloque rancor na urna ✅ esse slogan é bom demais hein #LulaNoJN,
7598,Lula,Thu Aug 25 23:59:11 +0000 2022,Pede p liberar a Normativa 1.106/22 #LulaNoJN,
7599,Lula,Thu Aug 25 23:59:11 +0000 2022,"habla mesmo lula, tem que saber votar carai

#LulaNoJN",
7600,Lula,Thu Aug 25 23:59:11 +0000 2022,Eita que o homem tá com a língua igual um chicote KKKK  #LulaNoJN,
7601,Lula,Thu Aug 25 23:59:11 +0000 2022,"Tem que votar bem pra deputados e senador tbm galera. Pelo amor 

#LulaNoJN",
7602,Lula,Thu Aug 25 23:59:11 +0000 2022,"“Você acha que o mensalão, que tanto se fala, é mais importante do que o orçamento secreto?”@LulaOficial #JornalNacional #LulaNoJN",
7603,Lula,Thu Aug 25 23:59:11 +0000 2022,"“O BOLSONARO PARECE UM BOBO DA CORTE” 

#LulaNoJN",
7604,Lula,Thu Aug 25 23:59:11 +0000 2022,"#LulaPresidente13 #LulaNoJN #Eleicoes2022 
Lula BAILANDO: lembrando à bancada do JN que os governadores estão refén… https://t.co/gkwpPTptCN",
7605,Lula,Thu Aug 25 23:59:11 +0000 2022,Lula é demais.#LulaNoJN https://t.co/trvbrktueR,
7606,Lula,Thu Aug 25 23:59:11 +0000 2022,"B R I L H A N T E!
#LulaNoJN",
7607,Lula,Thu Aug 25 23:59:11 +0000 2022,Uma máquina uma besta enjaulada ele vence vence e vence #LulaNoJN,
7608,Lula,Thu Aug 25 23:59:11 +0000 2022,Declaração forte sobre o orçamento secreto. #LulaNoJN,
7609,Lula,Thu Aug 25 23:59:11 +0000 2022,"Dominou a entrevista! Palanque é dele!
#LulaNoJN",
7610,Lula,Thu Aug 25 23:59:11 +0000 2022,esculhamba mesmo esse bobo da corte  lulinha #LulaNoJN https://t.co/N5liS8RPv8,
7611,Lula,Thu Aug 25 23:59:11 +0000 2022,Lula assumiu a cadeira do entrevistador apenas isso QUEM AMOU??????? #LulaNoJN,
7612,Lula,Thu Aug 25 23:59:11 +0000 2022,lula atacando o orçamento secreto e falando sobre o auxílio-voto de bolsonaro. O HOMEM VEIO COM TUDO #LulaNoJN,
7613,Lula,Thu Aug 25 23:59:11 +0000 2022,"VAMOS LÁ VADIAS, VAMOS ELEGER ESSE VELHO SAFADO #LulaNoJN #JN https://t.co/iz1p22HiXh",
7614,Lula,Thu Aug 25 23:59:11 +0000 2022,"O BOLSONARO PARECE UM BOBO DA CORTE

E É!!!!!

#LulaNoJN",
7615,Lula,Thu Aug 25 23:59:11 +0000 2022,Craque do jogo #LulaNoJN,
7616,Lula,Thu Aug 25 23:59:11 +0000 2022,"Bozo, o Bobo da Corte #LulaNoJN",
7617,Lula,Thu Aug 25 23:59:11 +0000 2022,"A solução do lula é tudo na base da conversa kkkkkkkkkkkkkkkk
#LulaNoJN #LulanoJornalNacional #GloboLixo",
7618,Lula,Thu Aug 25 23:59:11 +0000 2022,"""Tchuchuca do centrão, bobo da corte.."" 
É sobre isso #LulaNoJN",
7619,Lula,Thu Aug 25 23:59:11 +0000 2022,O Lula é a fleabag do povo! #LulaNoJN,
7620,Lula,Thu Aug 25 23:59:11 +0000 2022,Isso mesmo meu presidente fala mesmo #LulaNoJN,
7621,Lula,Thu Aug 25 23:59:11 +0000 2022,@lcampacci Literalmente 👊🏽👊🏽👊🏽 #LulaNoJN,
7622,Lula,Thu Aug 25 23:59:11 +0000 2022,"O jeitinho que Lula olha pra gente pela câmera é diferente...

#LulaNoJN #LulanoJornalNacional #luladay",
7623,Lula,Thu Aug 25 23:59:11 +0000 2022,EU QUERO QUE VC ME COBRE #LulaNoJN,
7624,Lula,Thu Aug 25 23:59:11 +0000 2022,Lula ainda dá uma bronquinha na galera pra votar direito para o Congresso! #LulanoJN,
7625,Lula,Thu Aug 25 23:59:11 +0000 2022,"Minha mãe bolsominia tendo que ouvir nosso futuro presidente falar simmmmm, vai ouvir o kingo #LulaNoJN",
7626,Lula,Thu Aug 25 23:59:11 +0000 2022,Esse sabe o q fala e o q.faz. Perfeito. #Lula2022. #LulaNoJN,
7627,Lula,Thu Aug 25 23:59:11 +0000 2022,Vem que vem outubro!!!! Vem Papiiiii #LulaNoJN,1
7628,Lula,Thu Aug 25 23:59:11 +0000 2022,SÓ VEEMMM!!! #LulaNoJN https://t.co/QC5xTFg9qK,
7629,Lula,Thu Aug 25 23:59:10 +0000 2022,Como alguém pode comparar esse homem aquele BAGO DE JACA???? #LulaNoJN,
7630,Lula,Thu Aug 25 23:59:10 +0000 2022,Eis o queriam e encheram a caralha do saco: autocrítica. #LulaNoJN https://t.co/rKhuL3C7g7,
7631,Lula,Thu Aug 25 23:59:10 +0000 2022,Lula fala “milhão” que nem eu. Gente como a gente 🫶🏽 #LulaNoJN,
7632,Lula,Thu Aug 25 23:59:10 +0000 2022,"""Não é só o presidente da República, os governadores também estão reféns do Congresso.""
Lula
#LulaNoJN 
#LulanoJornalNacional",
7633,Lula,Thu Aug 25 23:59:10 +0000 2022,"""O BOLSONARO PARECE UM BOBO DA CORTE""

Parece não ele é 

 #LulaNoJN",
7634,Lula,Thu Aug 25 23:59:10 +0000 2022,lula é o unico homem de lingua presa que eu respeito 🙏 #LulaNoJN,
7635,Lula,Thu Aug 25 23:59:10 +0000 2022,A serenidade no olhar de quem sabe que vai ganhar as #Eleicoes2022 e resgatará a alegria e a dignidade do povo bras… https://t.co/tMxFhYCndV,
7636,Lula,Thu Aug 25 23:59:10 +0000 2022,"""O BOLSONARO PARECE BOBO DA CORTE""
Lulindo #LulaNoJN  #LulaNo1ºTurno https://t.co/2DVyd95icS",
7637,Lula,Thu Aug 25 23:59:10 +0000 2022,"#LulaNoJN 
EU QUERO GRITAAAAR
o congresso é o resultado das nossas escolhas 
É ISSO!!",
7638,Lula,Thu Aug 25 23:59:10 +0000 2022,Além de tudo kingo consciente #LulaNoJN,
7639,Lula,Thu Aug 25 23:59:10 +0000 2022,meu deus acho que tô com a estranha sensação de esperança #LulaNoJN,
7640,Lula,Thu Aug 25 23:59:10 +0000 2022,O MAIOR DE TODOS #LulaNoJN,
7641,Lula,Thu Aug 25 23:59:10 +0000 2022,"Não é meio ambiente, mas ""O Bolsonaro parece o bobo da corte"" foi boa. #LulaNoJN",
7642,Lula,Thu Aug 25 23:59:10 +0000 2022,O carisma do Lulinha como pode #LulaNoJN,
7643,Lula,Thu Aug 25 23:59:10 +0000 2022,O lula saberia usar bem o ao vivo no Big Brother #LulaNoJN,
7644,Lula,Thu Aug 25 23:59:10 +0000 2022,esse homem fala olhando pra câmera 🥰🥰🥰🥰🥰🥰🥰 Ele sabe que é O DONO #LulaNoJN,
7645,Lula,Thu Aug 25 23:59:10 +0000 2022,"LUIS INACIO LULA DA SILVA ESTÁ &gt;&gt;&gt;&gt;&gt;DESTRUINDO&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt; NO JN, PUTA QUE PARIU!!!!!

VEM FUTURO PRESIDENTE, VEM, O BR… https://t.co/jrwSOfsia2",
7646,Lula,Thu Aug 25 23:59:10 +0000 2022,"Aí gente era a resposta que precisávamos! Lula Maravilhoso ❤️

#LulaNoJN #LulanoJornalNacional",
7647,Lula,Thu Aug 25 23:59:10 +0000 2022,"""Bolsonaro Bobo da Corte"" #LulaNoJN",
7648,Lula,Thu Aug 25 23:59:10 +0000 2022,o delineado dessa mulher tá muito lindo #LulaNoJN,
7649,Lula,Thu Aug 25 23:59:10 +0000 2022,Gente o bonner chamando já o lula de presidente amooo #LulaNoJN,
7650,Lula,Thu Aug 25 23:59:10 +0000 2022,"O Bolsonaro é o bobo da corte!
Lula eu te amo! ❤❤❤
#fazoL 
#LulaNoJN 
#LulaNo1ºTurno",
7651,Lula,Thu Aug 25 23:59:10 +0000 2022,"Chamou salnorabo de bobo da corte, acho que alguém tá tendo um troço no palácio do planalto hauhaua #LulaNoJN",
7652,Lula,Thu Aug 25 23:59:10 +0000 2022,Um professor de história lá da escola sendo preconceituoso em relação a idade de Lula. Espero que ele esteja assist… https://t.co/fkdAhCTntx,
7653,Lula,Thu Aug 25 23:59:10 +0000 2022,"Bolsonaro não manda, está refém do congresso... boa!! #LulaNoJN",
7654,Lula,Thu Aug 25 23:59:10 +0000 2022,"O Bolsonaro parece o bobo da corte🃏

#LulaNoJN 
#Eleicoes2022",-1
7655,Lula,Thu Aug 25 23:59:10 +0000 2022,Bolsonaro parece bobo da Corte! O Pai tá on no JN #LulaNoJN #LulanoJornalNacional #BOLSONAROCAGAO,
7656,Lula,Thu Aug 25 23:59:10 +0000 2022,ELE EH SURREAL!!!!!!!!! eu até me assusto com o poder de oratória desse homem. #LulaNoJN https://t.co/AYAdGpztSu,
7657,Lula,Thu Aug 25 23:59:10 +0000 2022,"""Isso não é moeda de troca! Isso é usurpação de poder. Acabou o presidencialismo no Brasil, o quese tem (...) é sub… https://t.co/vjECr5k4ot",
7658,Lula,Thu Aug 25 23:59:10 +0000 2022,Bolsonaro é o bobo da corte!!! Presidente Lula é maravilhoso 🤩 #LulaNoJN #Vote13,1
7659,Lula,Thu Aug 25 23:59:10 +0000 2022,Lulinha VTZEIRO #LulaNoJN #LulaNo1ºTurno,
7660,Lula,Thu Aug 25 23:59:10 +0000 2022,o voldemort? virou bobo da corte #LulaNoJN https://t.co/zoZFJnQ60T,
7661,Lula,Thu Aug 25 23:59:10 +0000 2022,“O Bolsonaro parece o bobo da corte. Não manda em nada”. #LulaNoJN 🦑,
7662,Lula,Thu Aug 25 23:59:09 +0000 2022,Lulindo é aquele tipo de pessoa que não usa roupa nova no rolê vai sempre com a mesma roupa se é que vcs me entende… https://t.co/5oBO8mSkPg,1
7663,Lula,Thu Aug 25 23:59:09 +0000 2022,"Chamou de Bobo da corte. Kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk

#LulaNoJN",
7664,Lula,Thu Aug 25 23:59:09 +0000 2022,"@YoDonizetti mano, enquanto isso falta educação e saúde pro povão. eu fico da cor do Lula #LulaNoJN",
7665,Lula,Thu Aug 25 23:59:09 +0000 2022,"Já elege logo, gente! #LulaNoJN",
7666,Lula,Thu Aug 25 23:59:09 +0000 2022,avisa que ele tá entregando TUDO! #LulaNoJN,1
7667,Lula,Thu Aug 25 23:59:09 +0000 2022,"""E VEM AQUI MENTIR"" desde 2018. #LulaNoJN",
7668,Lula,Thu Aug 25 23:59:09 +0000 2022,Quero o Lula falando que o filho do pedreiro virou médico nessa merda de país. #LulaNoJN,
7669,Lula,Thu Aug 25 23:59:09 +0000 2022,QUE HOMEM #LulaNoJN,
7670,Lula,Thu Aug 25 23:59:09 +0000 2022,O bobo da corte deve está passando mal hahhahahahahaja #LulaNoJN,
7671,Lula,Thu Aug 25 23:59:09 +0000 2022,#LulaNoJN Lulinha,
7672,Lula,Thu Aug 25 23:59:09 +0000 2022,Mandou bem ao falar da LDO Lulinha!!#LulaNoJN,
7673,Lula,Thu Aug 25 23:59:09 +0000 2022,"#LulaNoJN muito bom, presidente!",
7674,Lula,Thu Aug 25 23:59:09 +0000 2022,"#LulaNoJN

Bolsonaro está são https://t.co/uwPBtolDfz programa do ratinho.. será que ele é o pai.!?",
7675,Lula,Thu Aug 25 23:59:09 +0000 2022,"""Um homem, uma máquina, uma besta enjaulada com ódio! Seu filha da p%$@! Ele não para! Nunca! P*##@! Ele vence, e v… https://t.co/6q0KCBg7I5",
7676,Lula,Thu Aug 25 23:59:09 +0000 2022,"""Cramulhao bobo da corte"" #LulaNoJN",
7677,Lula,Thu Aug 25 23:59:09 +0000 2022,"@brunogagliasso Bonner perguntou..

Lula Como você vai convencer seus eleitores que essas corrupções do seu governo… https://t.co/YQotJEPmF3",
7678,Lula,Thu Aug 25 23:59:09 +0000 2022,"""O Bolsonaro parece um bobo da corte"". Parece só???????? 🤪🤡 #LulaNoJN #Eleicoes2022",
7679,Lula,Thu Aug 25 23:59:09 +0000 2022,"""Bolsonaro parece um bobo da corte"". Pior, ele tb é o carrasco! @LulaOficial dando uma aula no #LulaNoJN",
7680,Lula,Thu Aug 25 23:59:09 +0000 2022,"“AUXÍLIO EMERGENCIAL ACABA EM DEZEMBRO se Bolsonaro for reeleito”

Tô todo arrepiado aqui, vocês não tem o peso des… https://t.co/ot0ECIeJD7",
7681,Lula,Thu Aug 25 23:59:09 +0000 2022,"É comício essa porra?

#LulaNoJN",
7682,Lula,Thu Aug 25 23:59:09 +0000 2022,🥹 o pai tá on demais #LulaNoJN,
7683,Lula,Thu Aug 25 23:59:09 +0000 2022,"#LulaNoJN 
Olha a elegância do meu presidente https://t.co/rozw9tN4q9",
7684,Lula,Thu Aug 25 23:59:09 +0000 2022,O LULA CHAMOU B0LS0N4R0 DE BOBO DA CORTE!! NÃO MENTIU!! RSRS 🗣🗣 #LulaNoJN #LulanoJornalNacional @LulaOficial @ptbrasil,
7685,Lula,Thu Aug 25 23:59:09 +0000 2022,Bolsonaro transformou o Brasil num escárnio #LulaNoJN,
7686,Lula,Thu Aug 25 23:59:09 +0000 2022,A retórica do bom velinho é braba demais #LulaNoJN,
7687,Lula,Thu Aug 25 23:59:09 +0000 2022,Já pode trazer a urna eletrônica  #LulaNoJN,
7688,Lula,Thu Aug 25 23:59:09 +0000 2022,#LulaNoJN acaba de se comprometer com acabar com a maior vergonha que já aconteceu no Congresso Nacoinal: o orçamen… https://t.co/YwR1xlgpVp,
7689,Lula,Thu Aug 25 23:59:09 +0000 2022,"Lula critica o orçamento secreto e pede para que Renata Vasconcelos “o cobre”, afirmando que resolverá o problema c… https://t.co/CCdtH9GvAc",0
7690,Lula,Thu Aug 25 23:59:09 +0000 2022,Macetando fofo Lulinha 🚩#LulaNoJN,
7691,Lula,Thu Aug 25 23:59:09 +0000 2022,"""Bolsonaro parece um bobo da corte"" griteiKKKKKKKKKKKKKKKKKK
#LulaNoJN",
7692,Lula,Thu Aug 25 23:59:09 +0000 2022,"@DilmaeFICA Segue o baile 
LULA LÍDER DE VERDADE
#LulaNoJN",
7693,Lula,Thu Aug 25 23:59:09 +0000 2022,Bonner e Renata vão apertar o 22 com força mas o Luly tá jantando os dois gostoso que delicia #LulaNoJN,
7694,Lula,Thu Aug 25 23:59:09 +0000 2022,Lula falando eu assim #LulaNoJN https://t.co/NFJXjRzHZx,0
7695,Lula,Thu Aug 25 23:59:09 +0000 2022,"Depois de hoje, ja sabemos que o Bolsonaro, não irá aos debates com Lula.
 #LulanoJornalNacional #LulaNoJN",
7696,Lula,Thu Aug 25 23:59:08 +0000 2022,"Eu amo este homem
#LulaNoJN",
7697,Lula,Thu Aug 25 23:59:08 +0000 2022,"O PAI TÁ ON! 

#LulaNoJN",
7698,Lula,Thu Aug 25 23:59:08 +0000 2022,"@jornalnacional É @LulaOficial o melhor presidente do Brasil ❤️🇧🇷❤️
#LulaNoJN #Vote13 #LulaNo1ºTurno… https://t.co/jC4i1Ra6BR",
7699,Lula,Thu Aug 25 23:59:08 +0000 2022,"“O BOLSONARO NÃO MANDA NADA.”
#LulaNoJN",
7700,Lula,Thu Aug 25 23:59:08 +0000 2022,"#LulaNoJN MEU PRESIDENTE 
@LulaOficial https://t.co/zMjJj5B1VX",
7701,Lula,Thu Aug 25 23:59:08 +0000 2022,Vocês acham mesmo que Bolsonaro tem coragem de debater com esse homem? #LulaNoJN #Vote13,
7702,Lula,Thu Aug 25 23:59:08 +0000 2022,"BOLSONARO BOBO DA CORTE
TOMAAAAAA CARAIOOOO
#LulaNoJN #LulanoJornalNacional #LulaNo1ºTurno",
7703,Lula,Thu Aug 25 23:59:08 +0000 2022,"Lulinha não deita.
seguro de si. 
Amo
#LulaNoJN",
7704,Lula,Thu Aug 25 23:59:08 +0000 2022,Seja inteligente é 13 ⭐ #LulaNoJN,
7705,Lula,Thu Aug 25 23:59:08 +0000 2022,"Por mim, o turno único das eleições presidenciais poderia ser amanhã.#LulaNoJN",
7706,Lula,Thu Aug 25 23:59:08 +0000 2022,"@mariabopp Avisa que é ele, mariaaaa #LulaNoJN",
7707,Lula,Thu Aug 25 23:59:08 +0000 2022,"“O BOLSONARO PARECE UM BOBO DA CORTE”

BAFORA MEMOOOOOOOOOOOOOO🗣🗣
#LulanoJornalNacional #LulaNoJN",
7708,Lula,Thu Aug 25 23:59:08 +0000 2022,licença meu amor está no ar #LulaNoJN,
7709,Lula,Thu Aug 25 23:59:08 +0000 2022,O homem tá quebrando a quarta paredeeee 😭 #LulaNoJN,
7710,Lula,Thu Aug 25 23:59:08 +0000 2022,"""Isso é um escárnio, não é democracia."" #LulaNoJN #LulaNo1ºTurno",
7711,Lula,Thu Aug 25 23:59:08 +0000 2022,O HOMEM NAO FOGE DE NENHUMA PERGUNTA #LulaNoJN https://t.co/SaO2gTvTSI,
7712,Lula,Thu Aug 25 23:59:08 +0000 2022,Lula foi melhor presidente que o Bonner e Renata só falam do governo Dilma! #LulaNoJN #LulanoJornalNacional #Lula13 #LulaNo1ºTurno,
